"Duration..in.seconds.","ResponseId","UserLanguage","Intro","question","response"
177,"R_2qwJEZkK4BSDoUD","EN",2,"not_and_ed_103","no animal"
239,"R_8KJhF9Td1YDOLjF","EN",2,"not_and_ed_103","no animal"
450,"R_89ZcYjXalz3z0DD","EN",2,"not_and_ed_103","animal 1, animal 2, no animal"
363,"R_2m7SdeHZfnqMyQw","EN",2,"not_and_ed_103","animal 1, animal 2, no animal"
195,"R_346lMDo7Q1W9Zkd","EN",2,"not_and_ed_103","no animal"
277,"R_8X66YscKqlQRNxa","EN",2,"not_and_ed_103","no animal"
259,"R_8e9UK73U5igLtEZ","EN",2,"not_and_ed_103","no animal"
187,"R_2wyJYa0HbWmpabA","EN",2,"not_and_ed_103","no animal"
275,"R_8OiuFySI1hjFVit","EN",2,"not_and_ed_103","no animal"
298,"R_2pJOVArPxdW5H8V","EN",2,"not_and_ed_103","animal 1, animal 2, no animal"
198,"R_5GPwYtM8kC3HZtO","EN",2,"not_and_ed_103","no animal"
667,"R_2DVbo41YIFPX3dI","EN",2,"not_and_ed_103","no animal"
214,"R_8u2iWvfy4QzWcDf","EN",2,"not_and_ed_103","no animal"
618,"R_8ICqd0WLmzeIdOx","EN",2,"not_and_ed_103","animal 1, animal 2, no animal"
221,"R_8QFe50PkbyGIouX","EN",2,"not_and_ed_103","no animal"
243,"R_2QFpTkZoMmEdAjt","EN",2,"not_and_ed_103","animal 1, animal 2, no animal"
256,"R_8xfa81Ce2KefusF","EN",2,"not_and_ed_103","animal 1, animal 2, no animal"
161,"R_7Tz7i4dFFAkpeXP","EN",2,"Control_noanimals_10","no animal"
283,"R_5aFdegDN2q9tihQ","EN",2,"Control_noanimals_10","no animal"
267,"R_5Fqw2dfbLaq6DN7","EN",2,"Control_noanimals_10","no animal"
310,"R_5w1cbqE2ACIeSRm","EN",2,"Control_noanimals_10","no animal"
416,"R_6UWsOjaCE5hDzCP","EN",2,"Control_noanimals_10","no animal"
233,"R_70vPtOvoIs3gogx","EN",2,"Control_noanimals_10","no animal"
318,"R_5cpba9m1Uho4gmZ","EN",2,"Control_noanimals_10","no animal"
249,"R_1tqZrwBvxxThu61","EN",2,"Control_noanimals_10","no animal"
386,"R_3hCUAUJqFx16rSh","EN",2,"Control_noanimals_10","no animal"
344,"R_738ZJaqs1729qox","EN",2,"Control_noanimals_10","no animal"
194,"R_3KZ1SavjyHRbbjP","EN",2,"Control_noanimals_10","no animal"
218,"R_3qsqnuXJ6b2HfsP","EN",2,"Control_noanimals_10","no animal"
264,"R_5uJPrcfxEGnz2C5","EN",2,"Control_noanimals_10","no animal"
252,"R_3s0VYbowU8ATTbl","EN",2,"Control_noanimals_10","no animal"
281,"R_6fpXLqdJnuL5jZT","EN",2,"Control_noanimals_10","no animal"
237,"R_59iCamIhq6s2iYF","EN",2,"Control_noanimals_10","no animal"
407,"R_6nNLT5szpQNs5dT","EN",2,"Control_noanimals_10","no animal"
248,"R_18Hcl63BgHxyRI3","EN",2,"Control_noanimals_10","no animal"
466,"R_1uCD49oGmhk7Ths","EN",2,"Control_noanimals_10","no animal"
380,"R_71qeNM7h5xQlWH7","EN",2,"Control_noanimals_10","no animal"
189,"R_5UEqECzKq8Drddv","EN",2,"Control_noanimals_10","no animal"
413,"R_77dsUZz8bCpdSu0","EN",2,"Control_noanimals_10","no animal"
274,"R_5NgqfhhYog0gAyW","EN",2,"Control_noanimals_10","no animal"
231,"R_6QKrYtej36cGA8x","EN",2,"Control_noanimals_10","no animal"
185,"R_1qaexFVB8eoaBuF","EN",2,"Control_noanimals_10","no animal"
443,"R_3eDDOZ9fYGu2Ldo","EN",2,"Control_noanimals_10","no animal"
173,"R_7GVoq95bOLuCif6","EN",2,"Control_noanimals_10","no animal"
160,"R_6FKYNwbtqjDq3z2","EN",2,"Control_noanimals_10","no animal"
195,"R_3g0cHPEb0iTQnix","EN",2,"Control_noanimals_10","no animal"
278,"R_3EGdSLkwy1J739P","EN",2,"Control_noanimals_10","no animal"
206,"R_3TmKxB9lyG9cNU0","EN",2,"Control_noanimals_10","no animal"
253,"R_5fGM1p7FCPJ4kIt","EN",2,"Control_noanimals_10","no animal"
239,"R_8XhUIxpHKeMgFST","EN",2,"Control_noanimals_10","no animal"
177,"R_2qwJEZkK4BSDoUD","EN",2,"Control_noanimals_10","no animal"
239,"R_8KJhF9Td1YDOLjF","EN",2,"Control_noanimals_10","no animal"
450,"R_89ZcYjXalz3z0DD","EN",2,"Control_noanimals_10","no animal"
363,"R_2m7SdeHZfnqMyQw","EN",2,"Control_noanimals_10","no animal"
195,"R_346lMDo7Q1W9Zkd","EN",2,"Control_noanimals_10","no animal"
277,"R_8X66YscKqlQRNxa","EN",2,"Control_noanimals_10","no animal"
259,"R_8e9UK73U5igLtEZ","EN",2,"Control_noanimals_10","no animal"
187,"R_2wyJYa0HbWmpabA","EN",2,"Control_noanimals_10","no animal"
275,"R_8OiuFySI1hjFVit","EN",2,"Control_noanimals_10","no animal"
298,"R_2pJOVArPxdW5H8V","EN",2,"Control_noanimals_10","no animal"
198,"R_5GPwYtM8kC3HZtO","EN",2,"Control_noanimals_10","no animal"
667,"R_2DVbo41YIFPX3dI","EN",2,"Control_noanimals_10","no animal"
214,"R_8u2iWvfy4QzWcDf","EN",2,"Control_noanimals_10","no animal"
618,"R_8ICqd0WLmzeIdOx","EN",2,"Control_noanimals_10","no animal"
221,"R_8QFe50PkbyGIouX","EN",2,"Control_noanimals_10","no animal"
243,"R_2QFpTkZoMmEdAjt","EN",2,"Control_noanimals_10","no animal"
256,"R_8xfa81Ce2KefusF","EN",2,"Control_noanimals_10","no animal"
161,"R_7Tz7i4dFFAkpeXP","EN",2,"not_and_dc_102","no animal"
283,"R_5aFdegDN2q9tihQ","EN",2,"not_and_dc_102","animal 1, animal 2, no animal"
267,"R_5Fqw2dfbLaq6DN7","EN",2,"not_and_dc_102","no animal"
310,"R_5w1cbqE2ACIeSRm","EN",2,"not_and_dc_102","animal 1, animal 2, no animal"
416,"R_6UWsOjaCE5hDzCP","EN",2,"not_and_dc_102","animal 1, animal 2, no animal"
233,"R_70vPtOvoIs3gogx","EN",2,"not_and_dc_102","animal 1, animal 2, no animal"
318,"R_5cpba9m1Uho4gmZ","EN",2,"not_and_dc_102","animal 1, animal 2, no animal"
249,"R_1tqZrwBvxxThu61","EN",2,"not_and_dc_102","no animal"
386,"R_3hCUAUJqFx16rSh","EN",2,"not_and_dc_102","animal 1, animal 2, no animal"
344,"R_738ZJaqs1729qox","EN",2,"not_and_dc_102","no animal"
194,"R_3KZ1SavjyHRbbjP","EN",2,"not_and_dc_102","no animal"
218,"R_3qsqnuXJ6b2HfsP","EN",2,"not_and_dc_102","animal 1, animal 2, no animal"
264,"R_5uJPrcfxEGnz2C5","EN",2,"not_and_dc_102","animal 1, animal 2, no animal"
252,"R_3s0VYbowU8ATTbl","EN",2,"not_and_dc_102","no animal"
281,"R_6fpXLqdJnuL5jZT","EN",2,"not_and_dc_102","animal 1, animal 2, no animal"
237,"R_59iCamIhq6s2iYF","EN",2,"not_and_dc_102","no animal"
407,"R_6nNLT5szpQNs5dT","EN",2,"not_and_dc_102","animal 1, animal 2, no animal"
248,"R_18Hcl63BgHxyRI3","EN",2,"not_and_dc_102","animal 1, animal 2, no animal"
466,"R_1uCD49oGmhk7Ths","EN",2,"not_and_dc_102","animal 1, animal 2, no animal"
380,"R_71qeNM7h5xQlWH7","EN",2,"not_and_dc_102","no animal"
189,"R_5UEqECzKq8Drddv","EN",2,"not_and_dc_102","animal 1, animal 2, no animal"
413,"R_77dsUZz8bCpdSu0","EN",2,"not_and_dc_102","no animal"
274,"R_5NgqfhhYog0gAyW","EN",2,"not_and_dc_102","no animal"
231,"R_6QKrYtej36cGA8x","EN",2,"not_and_dc_102","no animal"
185,"R_1qaexFVB8eoaBuF","EN",2,"not_and_dc_102","no animal"
443,"R_3eDDOZ9fYGu2Ldo","EN",2,"not_and_dc_102","animal 1, animal 2, no animal"
173,"R_7GVoq95bOLuCif6","EN",2,"not_and_dc_102","animal 1, animal 2, no animal"
160,"R_6FKYNwbtqjDq3z2","EN",2,"not_and_dc_102","animal 1, animal 2, no animal"
195,"R_3g0cHPEb0iTQnix","EN",2,"not_and_dc_102","no animal"
278,"R_3EGdSLkwy1J739P","EN",2,"not_and_dc_102","animal 1, animal 2, no animal"
206,"R_3TmKxB9lyG9cNU0","EN",2,"not_and_dc_102","no animal"
253,"R_5fGM1p7FCPJ4kIt","EN",2,"not_and_dc_102","no animal"
239,"R_8XhUIxpHKeMgFST","EN",2,"not_and_dc_102","animal 1, animal 2, no animal"
177,"R_2qwJEZkK4BSDoUD","EN",2,"not_and_dc_102","no animal"
239,"R_8KJhF9Td1YDOLjF","EN",2,"not_and_dc_102","no animal"
450,"R_89ZcYjXalz3z0DD","EN",2,"not_and_dc_102","animal 1, animal 2, no animal"
363,"R_2m7SdeHZfnqMyQw","EN",2,"not_and_dc_102","animal 1, animal 2, no animal"
195,"R_346lMDo7Q1W9Zkd","EN",2,"not_and_dc_102","no animal"
277,"R_8X66YscKqlQRNxa","EN",2,"not_and_dc_102","no animal"
259,"R_8e9UK73U5igLtEZ","EN",2,"not_and_dc_102","no animal"
187,"R_2wyJYa0HbWmpabA","EN",2,"not_and_dc_102","no animal"
275,"R_8OiuFySI1hjFVit","EN",2,"not_and_dc_102","no animal"
298,"R_2pJOVArPxdW5H8V","EN",2,"not_and_dc_102","animal 1, animal 2, no animal"
198,"R_5GPwYtM8kC3HZtO","EN",2,"not_and_dc_102","no animal"
667,"R_2DVbo41YIFPX3dI","EN",2,"not_and_dc_102","no animal"
214,"R_8u2iWvfy4QzWcDf","EN",2,"not_and_dc_102","no animal"
618,"R_8ICqd0WLmzeIdOx","EN",2,"not_and_dc_102","animal 1, animal 2, no animal"
221,"R_8QFe50PkbyGIouX","EN",2,"not_and_dc_102","no animal"
243,"R_2QFpTkZoMmEdAjt","EN",2,"not_and_dc_102","animal 1, animal 2, no animal"
256,"R_8xfa81Ce2KefusF","EN",2,"not_and_dc_102","animal 1, animal 2, no animal"
